id,city_id,location_id,camera_id,co,no2,so2,o3,pm25,pm10,temp,hum,time,ver,lat,lon,created
15,2,2,420,14.19,0,0,0.45,20,20,-0.08,97.65,2022-11-26 14:44:19,-1,43.238362,76.889989,2022-11-26 08:43:50
15,2,2,420,14.19,0,0,0.45,20,20,-0.07,97.63,2022-11-26 14:44:16,-1,43.238362,76.889989,2022-11-26 08:43:48
15,2,2,420,14.19,0,0,0.45,20,20,-0.08,97.61,2022-11-26 14:44:14,-1,43.238362,76.889989,2022-11-26 08:43:46
15,2,2,420,14.19,0,0,0.45,20,20,-0.08,97.59,2022-11-26 14:44:12,-1,43.238362,76.889989,2022-11-26 08:43:44
15,2,2,420,14.19,0,0,0.45,20,20,-0.09,97.57,2022-11-26 14:44:10,-1,43.238362,76.889989,2022-11-26 08:43:41
15,2,2,420,14.19,0,0,0.45,20,20,-0.1,97.54,2022-11-26 14:44:07,-1,43.238362,76.889989,2022-11-26 08:43:39
15,2,2,420,14.19,0,0,0.45,20,20,-0.11,97.52,2022-11-26 14:44:04,-1,43.238362,76.889989,2022-11-26 08:43:37
15,2,2,420,14.19,0,0,0.45,16,17,-0.11,97.5,2022-11-26 14:44:03,-1,43.238362,76.889989,2022-11-26 08:43:35
15,2,2,420,14.19,0,0,0.45,16,17,-0.12,97.49,2022-11-26 14:44:01,-1,43.238362,76.889989,2022-11-26 08:43:33
15,2,2,420,14.19,0,0,0.45,16,17,-0.14,97.46,2022-11-26 14:43:58,-1,43.238362,76.889989,2022-11-26 08:43:31
15,2,2,420,14.19,0,0,0.45,16,17,-0.16,97.46,2022-11-26 14:43:57,-1,43.238362,76.889989,2022-11-26 08:43:29
15,2,2,420,14.3,0,0,0.45,16,17,-0.16,97.45,2022-11-26 14:43:55,-1,43.238362,76.889989,2022-11-26 08:43:27
15,2,2,420,14.3,0,0,0.45,16,17,-0.16,97.46,2022-11-26 14:43:53,-1,43.238362,76.889989,2022-11-26 08:43:25
15,2,2,420,14.3,0,0,0.45,16,17,-0.17,97.46,2022-11-26 14:43:50,-1,43.238362,76.889989,2022-11-26 08:43:23
15,2,2,420,14.3,0,0,0.45,16,17,-0.17,97.48,2022-11-26 14:43:49,-1,43.238362,76.889989,2022-11-26 08:43:21
15,2,2,420,14.3,0,0,0.45,16,17,-0.16,97.5,2022-11-26 14:43:46,-1,43.238362,76.889989,2022-11-26 08:43:19
15,2,2,420,14.3,0,0,0.45,16,17,-0.17,97.52,2022-11-26 14:43:45,-1,43.238362,76.889989,2022-11-26 08:43:17
15,2,2,420,14.3,0,0,0.45,16,17,-0.15,97.56,2022-11-26 14:43:42,-1,43.238362,76.889989,2022-11-26 08:43:15
